signal_id,r_ind,r_mean,r_variance,r_std,r_skewness,r_energy,d_ind,d_mean,d_variance,d_std,d_skewness,d_energy
sound_1,29,-1.4763022692976447e-05,2.0538305249464337e-09,4.53192070202738e-05,-1.0046936166438453e-05,3.407666045969658e-08,8372,-1.034404519018525e-05,1.3846639907713807e-10,1.176717464292674e-05,9.283469781047678e-10,3.6819850496059904e-09
sound_1,30,2.1867491778905833e-06,2.461443323786865e-09,4.961293504507534e-05,-5.7495001310142915e-06,3.699337793630805e-08,10003,2.4915323656311223e-06,9.239044625393694e-11,9.611994915413603e-06,3.014331573772119e-08,1.478972696743865e-09
sound_1,31,3.249556201187246e-05,5.931537655277073e-09,7.701647651819104e-05,3.419320479670166e-05,1.0481248808616782e-07,10028,1.3231278243205412e-05,1.0753491003797023e-09,3.2792515920247754e-05,3.733159215726672e-06,1.875623736493235e-08
sound_1,32,-1.497823773876218e-06,4.463585817472147e-09,6.681007272464345e-05,-2.1540878656649257e-06,6.698743940294603e-08,1728,-1.2994404572655543e-06,1.4488187900947287e-10,1.2036688872338309e-05,-5.129355168577147e-09,2.1985563676717708e-09
sound_1,33,2.053591755603214e-05,2.7019180198970665e-09,5.197997710558429e-05,-3.7839105238700014e-07,4.6854628946478234e-08,2869,1.1286897505575783e-05,4.5619629815047946e-10,2.1358752261086778e-05,7.863990836150137e-07,8.753855301777782e-09
sound_1,34,3.08833966659239e-05,2.9697803077048253e-09,5.4495690726009015e-05,2.318043466392715e-05,5.8853467459944374e-08,4499,1.021014876838698e-05,2.746652625897254e-10,1.657302816596066e-05,5.58875635715777e-07,5.683686006934792e-09
sound_1,35,1.250147602247223e-07,6.048234706755504e-10,2.4593159021881478e-05,7.648275325640309e-07,9.072586490487365e-09,8254,-4.3911217200256144e-07,7.072379023338973e-11,8.409743767403959e-06,2.3074191907533847e-08,1.063749145994858e-09
sound_1,36,1.919335860753669e-05,3.4876483566196985e-09,5.9056315129033394e-05,1.938781179110855e-05,5.7840500568858024e-08,89,9.687050327318094e-06,1.9338521720519708e-10,1.3906301348856103e-05,2.678181886542419e-07,4.30836241873786e-09
sound_1,37,-3.3683453173768296e-05,3.868831455065817e-09,6.219993131078053e-05,-1.381189938240567e-05,7.505109709162887e-08,7260,-1.587199196784575e-05,5.159059200240217e-10,2.2713562468798718e-05,3.4013749651960034e-07,1.1517390735770723e-08
sound_1,38,1.211842215108261e-05,7.191562719464331e-10,2.6817089177359146e-05,6.835997955170186e-08,1.2990186410674244e-08,107,7.508763985072404e-06,1.6466520280701436e-10,1.2832193998183412e-05,8.80859070845413e-09,3.3157010908580214e-09
sound_1,39,-6.410963231634283e-06,1.7053950938778475e-09,4.129642955362906e-05,-1.3571944008084793e-06,2.6197433151528214e-08,7,-6.2479672931896735e-06,1.2285355953242094e-10,1.108393249403933e-05,-1.0165511607600044e-07,2.428359822437833e-09
sound_1,40,3.341076784397433e-05,1.2809915723173489e-09,3.5790942601688334e-05,1.6585344724734535e-06,3.595906470361946e-08,255,8.91653656211739e-06,2.0013807440467522e-10,1.4147016448872717e-05,3.730699626505368e-07,4.194640480023772e-09
sound_1,41,-2.9999070858846794e-06,2.7399534619953416e-09,5.234456477988275e-05,-1.1283808797263523e-05,4.123429356778924e-08,5626,-2.6608774791186337e-06,1.230977799829316e-10,1.1094943892734726e-05,-6.872345292443493e-08,1.9526707341271848e-09
sound_1,42,1.3748314431035955e-05,5.221276910536718e-10,2.285011358951355e-05,8.926625123074449e-07,1.066715761122455e-08,1747,5.979465771520585e-06,2.5386066953808945e-10,1.5933005665538735e-05,1.654216157165997e-07,4.344220206763137e-09
sound_1,43,3.614786386970614e-05,2.8620992969690027e-09,5.3498591541918214e-05,1.3653383963153391e-05,6.253151038967713e-08,4499,1.021014876838698e-05,2.746652625897254e-10,1.657302816596066e-05,5.58875635715777e-07,5.683686006934792e-09
sound_1,44,2.4629594062940615e-05,2.803159590622373e-09,5.2944873128777754e-05,1.0433639322131413e-05,5.11466474149142e-08,5605,1.173275495581044e-05,4.847695562698039e-10,2.2017482968536704e-05,1.93322222467689e-06,9.336406426843474e-09
sound_1,45,1.7537190164998777e-05,1.5898355830295756e-09,3.98727423565219e-05,3.267912403824617e-06,2.8460829328693585e-08,4499,1.021014876838698e-05,2.746652625897254e-10,1.657302816596066e-05,5.58875635715777e-07,5.683686006934792e-09
sound_1,46,-2.3480426688062984e-05,2.0753254978760276e-09,4.555574055896828e-05,-8.665521144535316e-06,3.9399839029942926e-08,8467,-1.4075711282869277e-05,3.0838620874036334e-10,1.7560928470339015e-05,-1.861356570882224e-07,7.597677852885851e-09
sound_1,47,3.6742100527214227e-05,7.286800557987085e-09,8.536275861279956e-05,6.756199330025371e-05,1.2955173763708502e-07,4516,1.9495314335054776e-05,1.0581878881267018e-09,3.252980000133265e-05,4.911338405829469e-06,2.1573827537239408e-08
sound_1,48,2.647634370414679e-05,3.34278268845876e-09,5.781680282114154e-05,2.923120645302581e-05,6.065669196598308e-08,91,9.044380960023e-06,2.1512497309714926e-10,1.4667139226759569e-05,3.396653054462463e-07,4.4538870007076366e-09
sound_1,49,4.214947403812497e-06,1.2434584359157168e-09,3.526270602089007e-05,-3.550825378520974e-06,1.891836326298933e-08,7252,4.409590442637737e-06,1.629566767745086e-10,1.2765448553596094e-05,3.699473437840242e-08,2.73601746969466e-09
sound_1,50,-1.1806891042502635e-05,4.055562847422115e-09,6.36833011661779e-05,-1.7712050916310995e-05,6.292448285267468e-08,8372,-1.034404519018525e-05,1.3846639907713807e-10,1.176717464292674e-05,9.283469781047678e-10,3.6819850496059904e-09
sound_1,51,-5.402256364023524e-06,4.204394600484508e-09,6.484130319853625e-05,2.3481191577097303e-05,6.350368461460712e-08,2837,-4.124947284297153e-06,3.8152560484514857e-10,1.9532680431654755e-05,-1.3965323044695465e-08,5.978111924150685e-09
sound_1,52,2.8171137952646832e-06,7.604219662715516e-09,8.72021769379384e-05,3.74868399915422e-05,1.1418233689276478e-07,133,3.009780890615872e-06,4.278248348723804e-10,2.0683926969325248e-05,-6.626423058146152e-08,6.553254238228452e-09
sound_1,53,3.378953995083766e-05,2.4001351310215527e-09,4.899117401146407e-05,1.23461652468219e-05,5.312802211666211e-08,7203,1.06453053240633e-05,3.000317925788249e-10,1.73214258240719e-05,4.188261369636514e-08,6.200314770320328e-09
sound_1,54,-3.13889061245316e-05,4.260954673505879e-09,6.527598849121995e-05,-6.380755830426008e-06,7.869327151800803e-08,8467,-1.4075711282869277e-05,3.0838620874036334e-10,1.7560928470339015e-05,-1.861356570882224e-07,7.597677852885851e-09
sound_1,55,-2.3828297012331782e-05,3.8535874203343005e-08,0.00019630556335301097,-0.0019175663586554702,5.865549291277636e-07,3055,-2.3034987343955824e-05,2.7691540440587713e-09,5.2622752152075546e-05,-2.400154154849938e-05,4.949647028992463e-08
sound_1,56,6.438079376175891e-05,1.5115361734115196e-08,0.0001229445473948121,0.00012143918760394433,2.8890372509264e-07,207,1.756436822077125e-05,1.3490633923300982e-08,0.00011614918821628063,0.0003079909792395307,2.0698711431443728e-07
sound_1,57,-4.3215297598386246e-06,2.934973293252873e-09,5.417539379877984e-05,-1.7815564559712434e-05,4.430473369077066e-08,2937,-3.921065161714049e-06,6.163656857868522e-11,7.850896036675382e-06,-4.998265157428447e-09,1.1551698087163927e-09
sound_1,58,-5.19137306957879e-06,2.460718387474645e-09,4.9605628586629617e-05,4.643639974611256e-06,3.7315031127332895e-08,7,-6.2479672931896735e-06,1.2285355953242094e-10,1.108393249403933e-05,-1.0165511607600044e-07,2.428359822437833e-09
sound_1,59,1.0739283097660023e-05,1.5733034477998154e-09,3.9664889358219764e-05,-1.2700128671271357e-06,2.5329534738772528e-08,4499,1.021014876838698e-05,2.746652625897254e-10,1.657302816596066e-05,5.58875635715777e-07,5.683686006934792e-09
sound_1,60,4.3466600027055765e-05,3.702902544860018e-09,6.085147939746427e-05,1.6863183711289997e-05,8.388371794158094e-08,4516,1.9495314335054776e-05,1.0581878881267018e-09,3.252980000133265e-05,4.911338405829469e-06,2.1573827537239408e-08
sound_1,61,2.4255588724223025e-05,1.2083694122036024e-09,3.4761608308644215e-05,5.211975655868102e-06,2.6950544948433863e-08,7173,7.724225352688563e-06,2.0441808644855182e-10,1.429748531905355e-05,1.064787419689621e-08,3.961226156215029e-09
sound_1,62,5.329370126695121e-06,2.9317081830750904e-09,5.41452507896592e-05,-1.2199829099512525e-05,4.440165553533601e-08,8448,6.0053241292391535e-06,2.5184130353346187e-10,1.5869508610333903e-05,2.395268009386722e-07,4.318578321460258e-09
sound_1,63,1.3859146018170309e-05,2.5033377790075336e-08,0.00015821939764161454,-0.0007706522105492954,3.7838180577642456e-07,7028,1.3731212506009838e-05,6.780191816382925e-09,8.234192016453664e-05,7.843200764575248e-05,1.0453107019902185e-07
sound_1,64,-2.536946347418694e-05,3.52548927238911e-07,0.0005937583070904449,-0.004384857132838894,5.297888053738185e-06,4318,-2.6182959577300778e-05,9.32371004622505e-09,9.65593602206697e-05,-0.0002786474739045517,1.5013886127677428e-07
sound_1,65,-1.8425353786993034e-06,1.0332195895668587e-08,0.0001016474096849919,-3.228775360470309e-05,1.550338624843552e-07,5563,-1.5624862223586863e-06,1.1883236416665757e-10,1.0901025830932499e-05,-9.018280845698274e-08,1.8191059104257746e-09
sound_1,66,-3.349210767066817e-05,7.695104055512177e-09,8.772174220518068e-05,4.2294117668804215e-06,1.3225237997603713e-07,4506,-1.8878094789948946e-05,1.0777677758506105e-09,3.28293736743577e-05,-2.0587395544572762e-06,2.1512253581233617e-08
sound_1,67,3.2228393317526247e-06,1.9980056333756095e-09,4.4699056291778795e-05,1.2915229182522475e-05,3.0125884901008524e-08,8458,2.5789601113837627e-06,3.478562483860371e-10,1.8650904760521328e-05,1.5398869636315553e-07,5.317609254632186e-09
sound_1,68,-2.1227763060080514e-05,2.4839625437305034e-09,4.983936740901216e-05,-1.3787966637845914e-05,4.401870702398133e-08,7260,-1.587199196784575e-05,5.159059200240217e-10,2.2713562468798718e-05,3.4013749651960034e-07,1.1517390735770723e-08
sound_1,69,-2.033873775584835e-05,4.04874728541252e-09,6.362976729025905e-05,-2.5146454262456125e-05,6.693617308370536e-08,8471,-1.2528366506983433e-05,9.406297933148754e-10,3.066968851023557e-05,-6.401841747921698e-06,1.64638464097227e-08
sound_1,70,5.118000396288281e-05,2.992606814161344e-09,5.470472387428113e-05,1.3435928868293147e-05,8.417999429703065e-08,4516,1.9495314335054776e-05,1.0581878881267018e-09,3.252980000133265e-05,4.911338405829469e-06,2.1573827537239408e-08
sound_1,71,-2.2006717134452748e-06,1.9487319442742194e-09,4.4144444092934494e-05,2.4982604031110065e-06,2.9303623503968663e-08,4480,-2.600185048548797e-06,8.194173905686265e-11,9.052167644098437e-06,-3.756535464905972e-08,1.3305405201533906e-09
sound_1,72,1.3121332535393095e-05,5.295865849585778e-09,7.277269989210087e-05,3.841984164286401e-05,8.202052825635215e-08,2909,1.1994912962068797e-05,6.071358626829891e-10,2.464012708333683e-05,1.3109667062168387e-06,1.1265206994758924e-08
sound_1,73,2.8317115023655565e-05,2.7833357979853366e-09,5.2757329329538056e-05,1.4867335319198815e-05,5.377792201872415e-08,7203,1.06453053240633e-05,3.000317925788249e-10,1.73214258240719e-05,4.188261369636514e-08,6.200314770320328e-09
sound_1,74,-2.581612700368484e-05,2.149206240698795e-09,4.635953236065691e-05,-1.3091692439626819e-05,4.223517981253771e-08,8467,-1.4075711282869277e-05,3.0838620874036334e-10,1.7560928470339015e-05,-1.861356570882224e-07,7.597677852885851e-09
sound_1,75,-3.1011736165383026e-06,8.574677984405656e-09,9.25995571501595e-05,5.181025712069511e-05,1.2876442893308357e-07,2843,-3.4207804508243184e-06,1.2944664844458172e-10,1.137746230249003e-05,4.346043366197784e-08,2.1172258100598534e-09
sound_1,76,1.4698538698869255e-05,4.904149093446925e-09,7.002963011073902e-05,1.3665954799756877e-05,7.680294199993623e-08,8440,8.953874171073028e-06,2.275620789584841e-10,1.5085160886065621e-05,1.2768895993225064e-07,4.616009124448391e-09
sound_1,77,1.219312634498927e-05,4.786566140038997e-09,6.918501383998558e-05,1.219230558228115e-05,7.402857705155802e-08,8520,1.2585984906900474e-05,8.863635435112643e-10,2.97718582475341e-05,4.12107040450399e-06,1.5671558393819863e-08
sound_1,78,-2.2749883201907034e-05,1.079335126165494e-08,0.00010389105477207813,-0.00027300315687583916,1.6966362671033024e-07,8623,-2.17053741699363e-05,7.728657780943523e-09,8.791278508239586e-05,-0.0001947056503758591,1.2299671573200693e-07
sound_1,79,4.866666288189897e-05,7.31439227243051e-08,0.0002704513315262195,0.006425809686016512,1.1326855020054825e-06,7031,4.57333301583564e-05,2.5967511055534594e-08,0.00016114437953442432,0.0007220867726472857,4.2088572814361726e-07
sound_1,80,-0.00014816409696915254,1.8379844664322922e-07,0.0004287172105750237,-0.025916061003124255,3.086265694108705e-06,4698,-0.00013263313322485856,1.5684907991532432e-07,0.000396041765367397,-0.019149337026426273,2.616609419165511e-06
sound_1,81,0.00037487651806227126,1.878727767758478e-06,0.001370666906202407,0.7065325425616974,3.028890257329456e-05,9598,0.00037273358896306423,1.889126477581869e-06,0.0013744549747379392,0.7119666683696882,3.0420852088847326e-05
sound_1,82,-7.390151515825256e-05,2.2048370033436827e-07,0.00046955691916355385,-0.033320070601438156,3.389177014155805e-06,1931,-7.922989186058463e-05,1.7880409017554414e-07,0.00042285232667628084,-0.022047510857318917,2.7762219890967615e-06
sound_1,83,-3.165700494625502e-05,2.2737611379563275e-08,0.00015078995782068274,-0.0011332799864942975,3.5609666012595753e-07,1508,-3.277852703546191e-05,1.643314514661678e-08,0.00012819182948463128,-0.0004389265703942381,2.6261365471846914e-07
sound_1,84,-3.0151562930580317e-05,2.6937556125326245e-09,5.190140279927532e-05,-3.3956590225514034e-06,5.4043085395340545e-08,8805,-2.1081623714171646e-05,6.489161614274795e-10,2.5473832876649706e-05,-2.6639124704686465e-07,1.6400265297801058e-08
sound_1,85,-1.3211801596171623e-05,3.8168291464826755e-09,6.178049163354623e-05,3.836057156228824e-05,5.987071271848918e-08,2792,-1.4247914718909662e-05,9.641226237951074e-10,3.105032405298063e-05,-4.109925815200112e-06,1.7506885464486447e-08
sound_1,86,-9.04823154000074e-07,3.310262418129232e-09,5.7534880013164466e-05,-2.8294737310001133e-05,4.9666216846038695e-08,5711,-1.0848390602253756e-06,2.1757720676595114e-10,1.4750498526014338e-05,-1.89966620008288e-07,3.2813112382881272e-09
sound_1,87,2.548032862208971e-05,3.21454267637238e-09,5.66969370986862e-05,-1.0645882962725569e-05,5.795684734593095e-08,7133,1.6803720021649977e-05,5.766959002854168e-10,2.401449354630276e-05,1.3352886146318806e-06,1.288591360277126e-08
sound_1,88,3.597860746706765e-05,3.006205781157967e-09,5.482887725604061e-05,8.418981621577717e-06,6.450998964640957e-08,10028,1.3231278243205412e-05,1.0753491003797023e-09,3.2792515920247754e-05,3.733159215726672e-06,1.875623736493235e-08
sound_1,89,1.2167127024015669e-05,3.0163802722669402e-09,5.49215829366465e-05,1.1892164315747492e-05,4.746628878428209e-08,7203,1.06453053240633e-05,3.000317925788249e-10,1.73214258240719e-05,4.188261369636514e-08,6.200314770320328e-09
sound_1,90,-5.726797363474728e-06,6.641578253351874e-09,8.149587875071888e-05,-1.9200080220631867e-05,1.0011561692091263e-07,8306,-5.0555482843147426e-06,3.164020854942332e-10,1.7787694777408153e-05,3.173502868701332e-07,5.129409809239064e-09
sound_1,91,-1.3731372964330399e-06,1.3899964102440066e-09,3.728265562220597e-05,-3.253383879935132e-06,2.0878228744182925e-08,5623,-2.0113104142522955e-06,1.9675860642689053e-10,1.402706692173708e-05,-3.777120400882152e-08,3.012059640140554e-09
sound_1,92,3.402698929932437e-05,2.68153273978957e-09,5.178351803218443e-05,5.11532337207747e-06,5.759053110848857e-08,84,1.0037324517093169e-05,5.359938012576327e-10,2.315153993274816e-05,1.222794663084363e-06,9.551125270786086e-09
sound_1,93,-3.940654058143553e-05,2.6228181905298566e-09,5.1213457123395376e-05,-9.468615440316536e-06,6.263540446689273e-08,4506,-1.8878094789948946e-05,1.0777677758506105e-09,3.28293736743577e-05,-2.0587395544572762e-06,2.1512253581233617e-08
sound_1,94,-3.1813869058638945e-05,2.3253747478163797e-09,4.8222139602223993e-05,-1.240161456295867e-05,5.006245518444906e-08,7260,-1.587199196784575e-05,5.159059200240217e-10,2.2713562468798718e-05,3.4013749651960034e-07,1.1517390735770723e-08
sound_1,95,-2.10147920841376e-05,9.994546285940831e-10,3.1614152346600774e-05,-4.637008229657738e-06,2.1616141724004232e-08,7260,-1.587199196784575e-05,5.159059200240217e-10,2.2713562468798718e-05,3.4013749651960034e-07,1.1517390735770723e-08
sound_1,96,6.165854166080231e-06,1.3822482602868033e-09,3.7178599493348364e-05,-9.831679712073837e-07,2.1303990268262584e-08,37,4.617451452006792e-06,1.5647136782298533e-10,1.2508851578901452e-05,-4.63125013714114e-09,2.6668833860193743e-09
sound_1,97,-3.774691060040464e-06,1.959640895781933e-09,4.426783138783662e-05,-6.93385901102792e-06,2.9608337825710244e-08,2937,-3.921065161714049e-06,6.163656857868522e-11,7.850896036675382e-06,-4.998265157428447e-09,1.1551698087163927e-09
sound_1,98,1.4802864130977689e-05,5.207010044584214e-09,7.21596150529104e-05,2.4207063919227557e-05,8.1392022465966e-08,2861,8.55619025174677e-06,1.8098056906103488e-10,1.3452901882532068e-05,2.6534243917805547e-08,3.812834410276821e-09
sound_1,99,-1.9711166302409043e-05,2.7881028561517443e-09,5.280248910943256e-05,-2.0064774480181203e-05,4.7649493997294554e-08,4506,-1.8878094789948946e-05,1.0777677758506105e-09,3.28293736743577e-05,-2.0587395544572762e-06,2.1512253581233617e-08
sound_1,100,-1.333169132243629e-05,9.592825480032349e-09,9.79429705493577e-05,-4.461532600023773e-05,1.4655839210323608e-07,10014,-1.13286553999286e-05,1.1073101799690388e-09,3.327627052373867e-05,-6.070363231377215e-06,1.8534729197090558e-08
sound_1,101,5.715804566555893e-06,2.5667985434941755e-09,5.06635820239171e-05,5.883679739495413e-06,3.8992034480058544e-08,2804,5.650400070412718e-06,2.1810728866610843e-10,1.4768455866004017e-05,1.6266225264529963e-07,3.750514644327428e-09
sound_1,102,1.6447130179302115e-05,2.9156770001247313e-09,5.3997009177589933e-05,3.393906058817758e-06,4.779277636889463e-08,223,9.722110470345827e-06,3.4106232118044774e-10,1.846787267609477e-05,1.3122980440740336e-07,6.533726297670837e-09
sound_1,103,3.0887018623666894e-06,1.6972716139955965e-09,4.11979564298473e-05,2.4573131553213547e-06,2.560217539785276e-08,5706,3.459480122728911e-06,2.112107295598235e-10,1.4533090846747759e-05,9.769021522162326e-09,3.347680984190699e-09
sound_1,104,-1.5121932500336674e-05,2.265057337540696e-09,4.759261851947942e-05,-1.3657512222761615e-05,3.740595270128152e-08,10212,-1.1981505142992738e-05,3.9873254223656467e-10,1.996828841529901e-05,-3.721467585578161e-07,8.134335115921893e-09
sound_1,105,2.6354778324180014e-05,6.489340806616317e-09,8.055644484841866e-05,2.5396320492976622e-05,1.0775872720699478e-07,2909,1.1994912962068797e-05,6.071358626829891e-10,2.464012708333683e-05,1.3109667062168387e-06,1.1265206994758924e-08
sound_1,106,-7.08398373957128e-06,3.383004922215621e-09,5.81636047904153e-05,-1.2215279769456077e-05,5.149781621757198e-08,10009,-8.376218661502381e-06,2.4113735799886314e-10,1.5528598069332053e-05,-3.2574692325028497e-07,4.6694759559624575e-09
sound_1,107,6.740970611971739e-05,4.645895748499676e-09,6.816080800943953e-05,9.454419820573646e-06,1.3784946341469507e-07,4499,1.021014876838698e-05,2.746652625897254e-10,1.657302816596066e-05,5.58875635715777e-07,5.683686006934792e-09
sound_1,108,-3.205330348275614e-05,1.925989876259133e-09,4.388610117405205e-05,-7.156728179235169e-06,4.4301062106252005e-08,7260,-1.587199196784575e-05,5.159059200240217e-10,2.2713562468798718e-05,3.4013749651960034e-07,1.1517390735770723e-08
sound_1,109,2.1699227085384822e-05,2.6653820742675527e-09,5.162733843873372e-05,7.865252020896052e-07,4.704357795555977e-08,4499,1.021014876838698e-05,2.746652625897254e-10,1.657302816596066e-05,5.58875635715777e-07,5.683686006934792e-09
