signal_id,r_ind,r_mean,r_variance,r_std,r_skewness,r_energy,d_ind,d_mean,d_variance,d_std,d_skewness,d_energy
sound_0,922,-8.160144772565287e-06,2.438632295704692e-09,4.938251001827157e-05,-6.332482870881831e-06,3.7578303876208754e-08,7177,-7.640110073834292e-06,1.2214164959884722e-10,1.1051771333087164e-05,-2.9280991691612708e-09,2.7076939730872716e-09
sound_0,923,-3.032591303791343e-06,2.716149845887329e-09,5.211669450269586e-05,1.440337698833519e-05,4.0880196838547407e-08,2777,-2.7417050525627383e-06,5.893871593468033e-11,7.677155458545848e-06,-2.078587792130763e-08,9.968349379489257e-10
sound_0,924,-6.245942924212073e-07,3.590939390283735e-09,5.992444735067429e-05,9.3802863475113e-07,5.38699426247079e-08,8379,-9.039186743419433e-07,1.3531838488705177e-10,1.1632643073998779e-05,5.178979258909831e-08,2.042031807853138e-09
sound_0,925,-4.919020479062564e-05,7.66763082615341e-09,8.756500914265589e-05,-8.467502821486604e-05,1.513096061024565e-07,1932,-3.236102260750996e-05,3.0940131776681355e-09,5.562385439420874e-05,-2.7684971525407203e-05,6.21187344280786e-08
sound_0,926,1.6538992546226672e-05,1.169798898506199e-08,0.00010815724194459652,4.79543300996554e-05,1.7957290889259202e-07,8584,1.7381363774927917e-05,1.0008276068718648e-09,3.1635859508979124e-05,6.321048825140031e-07,1.9544091203223624e-08
sound_0,927,2.9904168911659176e-05,1.0616490046291396e-08,0.00010303635303275924,9.30557368632631e-05,1.7266124046882658e-07,7214,2.4076470259801316e-05,5.03508616621086e-09,7.095834106157542e-05,0.00010702358392316427,8.422143879572935e-08
sound_0,928,1.8986084695365858e-05,8.25302992428676e-09,9.084618827604579e-05,-7.877043517384784e-05,1.2920252004519548e-07,192,9.680360105120751e-06,1.995839389509328e-10,1.412741798599209e-05,1.8472164015521672e-07,4.399399660736194e-09
sound_0,929,4.6543973628881434e-05,5.487414576200757e-09,7.4077085365184e-05,3.9825499166049856e-05,1.1480634086050149e-07,5543,3.956422690900127e-05,2.945711242172309e-09,5.427440687996792e-05,6.6855968908674925e-06,6.766558939618873e-08
sound_0,930,-1.0729866104365734e-05,3.9898016244690995e-09,6.316487650956898e-05,-1.7007165401009924e-05,6.157397476630072e-08,10094,-8.787284722547194e-06,3.261193121546136e-10,1.805877382755024e-05,-1.5334569830097272e-07,6.050035274245875e-09
sound_0,931,-1.5256841522484227e-05,4.140542548193641e-09,6.434704770378856e-05,1.4893192319778564e-06,6.559970642153759e-08,8471,-1.3264244467846005e-05,9.041571185758801e-10,3.006920548627582e-05,-3.364948009105992e-06,1.6201459498179948e-08
sound_0,932,-1.8928733423470806e-05,7.33852989071317e-09,8.566521984278783e-05,-0.00014184556914575844,1.1545240259594985e-07,2729,-1.8137714336466053e-05,5.565497771024953e-09,7.460226384651442e-05,-0.00013870667187844442,8.841711678564299e-08
sound_0,933,1.9528112577172173e-05,3.606017939419138e-09,6.005012855455963e-05,1.2528235228547434e-06,5.981047680368773e-08,10028,1.8599946615704377e-05,8.331061739883289e-10,2.8863578676046546e-05,1.4606053339434307e-07,1.7685962821430726e-08
sound_0,934,-2.5089830889048916e-05,7.235640215134267e-09,8.506256647394474e-05,-6.2473111711035e-05,1.1797709743763011e-07,1643,-1.0537058811028842e-05,5.318107101891748e-10,2.3061021447220737e-05,8.231098791760324e-08,9.642604778643827e-09
sound_0,935,-8.334331105766463e-05,1.5216445108789737e-08,0.00012335495575285874,-0.00017610499066000518,3.3243828910266576e-07,542,-4.844207200965706e-05,9.006449788124968e-09,9.490231708512162e-05,-0.0001885297558217333,1.7029626193070654e-07
sound_0,936,2.442941233085176e-05,7.884115427639201e-09,8.879254150906595e-05,-7.077520532193975e-05,1.2721367421704957e-07,1574,1.662506262595141e-05,1.0705885249696754e-09,3.271984909759939e-05,1.884397366564257e-06,2.0204718484297226e-08
sound_0,937,3.066377692958813e-05,6.143772481795783e-09,7.838222044440807e-05,4.707530128729469e-05,1.0626059546074985e-07,10028,1.8599946615704377e-05,8.331061739883289e-10,2.8863578676046546e-05,1.4606053339434307e-07,1.7685962821430726e-08
sound_0,938,2.245972801180111e-05,4.337629909307671e-09,6.586068561218955e-05,7.502248967507291e-05,7.263103937507631e-08,1677,2.1170068255130418e-05,2.12795165686509e-09,4.612972639052924e-05,1.8316676613716073e-05,3.864185170187955e-08
sound_0,939,2.670305316763988e-05,3.3187490870717217e-09,5.760858518547146e-05,-8.42556844724705e-07,6.047703203318286e-08,5597,1.2970982714294727e-05,1.9141553714235874e-10,1.3835300399426055e-05,-3.4322837336191037e-09,5.39492894575337e-09
sound_0,940,2.1225366027413e-05,9.149851837857779e-09,9.565485788948608e-05,5.3271299037919785e-05,1.4400552001283155e-07,8163,2.1267934540153994e-05,3.95821917462388e-09,6.291437971262118e-05,8.070987735598893e-05,6.615816321342232e-08
sound_0,941,-2.364507654064805e-05,2.8881949469678607e-09,5.374192913329276e-05,-1.650444498696343e-05,5.170926887371448e-08,8207,-1.9151250043013706e-05,1.4443080208503576e-09,3.800405268981662e-05,-1.4466400307095982e-05,2.7166175985905858e-08
sound_0,942,-3.413723538171602e-05,4.865803050279419e-09,6.975530840215258e-05,-2.03680237220938e-05,9.046730834679153e-08,8362,-1.536488763547736e-05,4.2699085020649065e-10,2.0663756923814475e-05,-1.8121294159926702e-06,9.946059333860035e-09
sound_0,943,2.261335916036902e-05,9.598246321978555e-09,9.797064010191295e-05,-1.23890760689915e-05,1.5164415501741601e-07,2781,1.434734051404662e-05,3.4862366891918293e-09,5.904436204407521e-05,7.741858344863755e-06,5.5381243035267493e-08
sound_0,944,4.5776441580234425e-05,1.2267752727484793e-08,0.00011075988771881629,0.0002740856752573354,2.154485299685011e-07,381,4.5860586673815415e-05,7.212870117636753e-09,8.492861777773587e-05,0.00011283164934400004,1.3974095291554935e-07
sound_0,945,-2.8101256512967176e-05,1.1947896238827892e-08,0.0001093064327422128,-0.00017642251531711518,1.910636528465321e-07,253,-2.8655524865302322e-05,6.7118186121482525e-09,8.192568957383424e-05,-0.00018598388117788497,1.1299436576181317e-07
sound_0,946,3.743946288401874e-05,3.150533538748463e-09,5.6129613741308274e-05,1.151962750881022e-05,6.828370379688416e-08,10028,1.8599946615704377e-05,8.331061739883289e-10,2.8863578676046546e-05,1.4606053339434307e-07,1.7685962821430726e-08
sound_0,947,8.417461406083237e-06,5.800405444030333e-09,7.616039288258912e-05,7.249143568419389e-06,8.80688865082985e-08,8454,7.892132043103282e-06,2.223313815987608e-10,1.491078071727838e-05,2.9998221171745826e-08,4.269256946768075e-09
sound_0,948,-3.513020495095493e-05,4.2160339318172016e-09,6.493099361489243e-05,-5.847593672056538e-07,8.17524784756995e-08,8471,-1.3264244467846005e-05,9.041571185758801e-10,3.006920548627582e-05,-3.364948009105992e-06,1.6201459498179948e-08
sound_0,949,-6.580641292907307e-06,2.2856422353772292e-09,4.780839084697611e-05,1.8968655385159912e-06,3.493420612804719e-08,2826,-6.52760515839585e-06,1.7360339158079913e-10,1.3175863978532836e-05,-3.285377554809039e-07,3.2431953102707285e-09
sound_0,950,1.312493848818811e-05,3.908692395698534e-09,6.25195361123108e-05,-9.907424490637773e-06,6.121434609025884e-08,7258,1.3671858537854809e-05,6.983577275064641e-10,2.6426458852946305e-05,2.468647315102713e-06,1.3279161650783661e-08
sound_0,951,1.3386354700827399e-05,7.989046505823748e-09,8.938146623223266e-05,4.377209022071053e-05,1.225236149700017e-07,8472,1.3566610253315271e-05,3.608023307361992e-10,1.8994797464995492e-05,1.9260807936922579e-07,8.172828667523374e-09
sound_0,952,-6.502956448463265e-05,1.218836796969912e-08,0.00011040094188773535,-0.00020851027504058083,2.462581834014017e-07,4338,-4.385668804522238e-05,6.650715920620888e-09,8.155192162433015e-05,-0.00011021802272438153,1.2861187510375263e-07
sound_0,953,6.048892674275309e-05,9.274989722469424e-09,9.63067480629962e-05,6.562683307673067e-05,1.9400849971439358e-07,5860,3.684325578677281e-05,7.281019906702942e-09,8.532889256695496e-05,0.0001386521548284957,1.2957668105508766e-07
sound_0,954,-1.6806219338702987e-05,6.678228565903254e-09,8.172042930567151e-05,3.3197377134128486e-05,1.0441016361545775e-07,5449,-1.4707428485577401e-05,2.7522010060658973e-10,1.658975890742809e-05,-5.356537499358652e-07,7.37292829897445e-09
sound_0,955,1.7842880307339058e-05,9.913075550209928e-09,9.956442914118439e-05,-5.4709699077311055e-06,1.5347165891807933e-07,7151,1.6778582990302644e-05,9.711466712394962e-10,3.116322626493438e-05,8.993451126734827e-06,1.879001277602955e-08
sound_0,956,1.4834755791145032e-05,6.3708150613150005e-09,7.981738570834678e-05,-9.597406601628985e-05,9.886327561046862e-08,7258,1.3671858537854809e-05,6.983577275064641e-10,2.6426458852946305e-05,2.468647315102713e-06,1.3279161650783661e-08
sound_0,957,9.342199001910412e-06,1.385448073662413e-08,0.00011770505824570212,0.00032195021701464496,2.0912636128223138e-07,5893,9.777835035312804e-06,7.4234018145020655e-09,8.615916558615262e-05,0.00018449976132465634,1.1278511808719784e-07
sound_0,958,-2.5600857319855053e-05,5.85441205392242e-09,7.651412976648444e-05,-5.47855194126662e-05,9.764723924150996e-08,4254,-2.3253754158099786e-05,3.520185166479086e-09,5.9331148366427954e-05,-6.0802429414703074e-05,6.091383373386641e-08
sound_0,959,2.7824408934652403e-06,2.017651074053529e-09,4.4918271049245974e-05,-1.6432996142127311e-06,3.0380895770687355e-08,2924,3.0971265436667265e-06,3.307176078758423e-10,1.8185642905210757e-05,7.85403122050964e-07,5.104647010549909e-09
sound_0,960,-2.4410345912441816e-05,3.7614804439989336e-09,6.133090936875903e-05,-2.3307454639224358e-05,6.536018147345998e-08,5599,-1.4156096635672322e-05,2.1566055280174894e-10,1.4685385687878576e-05,-1.592680535310682e-07,6.240834371403633e-09
sound_0,961,-1.2866225540946974e-05,4.521730557040242e-09,6.724381426599952e-05,-2.549847977639147e-05,7.030905475066137e-08,5449,-1.4707428485577401e-05,2.7522010060658973e-10,1.658975890742809e-05,-5.356537499358652e-07,7.37292829897445e-09
sound_0,962,-3.84739625905061e-05,1.063763221269719e-08,0.00010313889767055487,-5.8936610130866314e-05,1.817681701516928e-07,2787,-2.5439025946872273e-05,2.1852424507064823e-09,4.6746576887580575e-05,-3.2803833221681193e-06,4.2485797377481846e-08
sound_0,963,1.5027570387313223e-07,2.5593799205272122e-09,5.059031449326256e-05,-1.0408522821898395e-05,3.839103754971581e-08,9865,9.654151440654342e-08,2.4610732068227935e-10,1.5687808026690006e-05,3.4627033614703856e-07,3.6917496141942494e-09
sound_0,964,-2.8291666701057098e-05,2.410530146412306e-09,4.909715008442248e-05,-1.0508222491348458e-05,4.8164228267040134e-08,8362,-1.536488763547736e-05,4.2699085020649065e-10,2.0663756923814475e-05,-1.8121294159926702e-06,9.946059333860035e-09
sound_0,965,-5.136660633037991e-05,8.212431230997362e-09,9.062246537695475e-05,-0.00014207401407305905,1.6276439215346382e-07,5888,-4.272531372513496e-05,5.510816787926102e-09,7.423487581942938e-05,-8.351378067411282e-05,1.1004403831255965e-07
sound_0,966,8.826165550707256e-06,1.2130677607257255e-08,0.00011013935539695725,3.0036140176839696e-06,1.831286820837862e-07,5444,8.053027806263003e-06,9.622392733365249e-10,3.1019981839719454e-05,7.124650180682922e-06,1.5406357952774556e-08
sound_0,967,1.2596100683733787e-05,3.5975650145424176e-09,5.997970502213576e-05,-1.8129629427987977e-05,5.634340150465763e-08,208,1.0393506531451247e-05,2.0810175537108956e-10,1.4425732403281628e-05,-1.0700889404950516e-07,4.7419010008561405e-09
sound_0,968,1.3867458550636308e-05,5.607699044406911e-09,7.488457147107747e-05,3.0664786401227696e-05,8.700008176590788e-08,8214,1.4929676832004072e-05,1.8998708382653836e-09,4.358750782351961e-05,2.3360275694723005e-05,3.184149132860194e-08
sound_0,969,1.5625025989682334e-05,7.077851052761312e-09,8.412996524878226e-05,-4.7035855563950875e-05,1.098298873490934e-07,297,1.5574024933468603e-05,1.9798318804472275e-09,4.44953017794826e-05,1.396348084671552e-05,3.3335731996132926e-08
sound_0,970,4.465544736711327e-06,6.808125704758391e-09,8.25113671245265e-05,2.129169805098322e-05,1.0242100191830944e-07,4430,3.918240221933706e-06,4.376239851753031e-10,2.0919464265972567e-05,1.5487937361052327e-06,6.794648874181231e-09
sound_0,971,-3.381947425183778e-05,3.984302806502901e-09,6.31213340044624e-05,1.8376009673496577e-05,7.692089467760431e-08,8471,-1.3264244467846005e-05,9.041571185758801e-10,3.006920548627582e-05,-3.364948009105992e-06,1.6201459498179948e-08
sound_0,972,-1.5063679037160552e-05,1.1244452859496804e-08,0.0001060398644826407,-0.00024872727835763384,1.7207050928447088e-07,316,-1.4853458916210473e-05,7.513101896704475e-09,8.667815120723604e-05,-0.00017305794967438178,1.1600590707720043e-07
sound_0,973,-2.1371556051467514e-05,6.6524025796181406e-09,8.156226198198613e-05,-3.964690073685224e-05,1.066371898151874e-07,2782,-2.1444772791515245e-05,4.006264655919269e-09,6.329506028055641e-05,-1.0226077188373293e-05,6.699214403998473e-08
sound_0,974,-3.067915475577001e-05,4.827901158337753e-09,6.948309980374906e-05,-1.5981379242104837e-05,8.653667542299359e-08,5419,-1.4470970517906085e-05,9.35548831484546e-10,3.0586742740680085e-05,-4.338815301244658e-06,1.7174367288219792e-08
sound_0,975,1.7839520745625762e-05,2.0242177352905333e-09,4.499130733031141e-05,1.420338713521545e-06,3.513699353586218e-08,5597,1.2970982714294727e-05,1.9141553714235874e-10,1.3835300399426055e-05,-3.4322837336191037e-09,5.39492894575337e-09
sound_0,976,3.037049503301855e-05,3.280568997431704e-09,5.727625160074378e-05,7.418780847852374e-06,6.304403948973463e-08,7258,1.3671858537854809e-05,6.983577275064641e-10,2.6426458852946305e-05,2.468647315102713e-06,1.3279161650783661e-08
sound_0,977,2.0195225393260448e-05,3.4656064558173008e-09,5.8869401694066e-05,-7.753757596649941e-06,5.810180376752838e-08,7258,1.3671858537854809e-05,6.983577275064641e-10,2.6426458852946305e-05,2.468647315102713e-06,1.3279161650783661e-08
sound_0,978,3.687539150608533e-05,2.261659161848611e-08,0.00015038813656165207,0.0010987312091379077,3.5964579175819777e-07,5385,3.683215668729308e-05,2.1785456692879048e-08,0.00014759897253327698,0.0011033446139302057,3.4713096688674537e-07
sound_0,979,-1.5115538668334249e-05,4.410644548854143e-09,6.64126836444225e-05,-7.066248516615074e-05,6.958686087132076e-08,6927,-1.5717178863711056e-05,3.820573858574282e-09,6.181079079395669e-05,-4.912436110473548e-05,6.101405355012253e-08
sound_0,980,-2.64444675825154e-05,5.1906749475794e-09,7.204633889087911e-05,4.432927306023412e-05,8.834977219953161e-08,7256,-1.0308963664206492e-05,2.8690271233481885e-10,1.6938202748072738e-05,-1.7049431467618637e-07,5.89766166247123e-09
sound_0,981,-2.2924133065292106e-06,7.172564548084492e-09,8.469099449223921e-05,-6.321397487153747e-05,1.0766729560278665e-07,275,-2.2202044955570887e-06,4.3228985438967734e-10,2.079158133451319e-05,-8.915534174738717e-07,6.5582874358765384e-09
sound_0,982,8.54526580302611e-06,1.2545032858619269e-08,0.00011200461088106716,0.0001260725078350977,1.8927081639395454e-07,8429,8.732621348337274e-06,4.4318300888482005e-10,2.1051912238198696e-05,-3.002665616350271e-07,7.791625267473843e-09
sound_0,983,-3.8820247682743894e-05,1.104970342082574e-08,0.00010511756951540375,-0.0002701684674919592,1.8835072576462982e-07,5818,-3.7708704699881916e-05,9.067576814642255e-09,9.52238248267851e-05,-0.0002513074071760456,1.5734284837177723e-07
sound_0,984,-8.461431791335506e-06,1.0169374155658705e-08,0.0001008433148783731,0.00019752813675299352,1.5361454975427188e-07,4409,-9.301785519423035e-06,3.1952113737894475e-10,1.7875154191752998e-05,-9.775213171371807e-07,6.090665268424394e-09
sound_0,985,-7.019288891491257e-06,1.9240531714882005e-09,4.386403049752953e-05,-8.14358712057248e-06,2.9599853820456196e-08,2598,-7.63470970842541e-06,7.329766575115148e-10,2.7073541650687572e-05,-4.349683358361838e-06,1.1868981747651601e-08
sound_0,986,-4.995373451356405e-05,8.684380681850991e-09,9.319002458338013e-05,-0.0001333923109872172,1.6769634410553948e-07,4338,-4.385668804522238e-05,6.650715920620888e-09,8.155192162433015e-05,-0.00011021802272438153,1.2861187510375263e-07
sound_0,987,-5.225967168124599e-06,4.558302582286686e-09,6.75152026012415e-05,9.832893928556714e-06,6.878419972693504e-08,35,-5.381231865691666e-06,1.99040109340483e-10,1.4108157545919416e-05,-1.6652293584501325e-08,3.419966485992277e-09
sound_0,988,-1.8263077061278272e-05,3.5797758576959256e-09,5.9831228114555074e-05,-1.7271364245295402e-05,5.869973762163172e-08,8471,-1.3264244467846005e-05,9.041571185758801e-10,3.006920548627582e-05,-3.364948009105992e-06,1.6201459498179948e-08
sound_0,989,-7.683496231603256e-06,1.2900494722294276e-09,3.591725869591703e-05,-3.245907446733831e-06,2.0236283798557335e-08,7177,-7.640110073834292e-06,1.2214164959884722e-10,1.1051771333087164e-05,-2.9280991691612708e-09,2.7076939730872716e-09
sound_0,990,-1.8284050187225483e-05,1.8013295500778256e-09,4.244207287677907e-05,-7.845265985328627e-06,3.203454061990209e-08,8245,-1.6449700452790958e-05,6.500949370674282e-10,2.549695936905866e-05,-3.108671750134679e-06,1.3810313730809694e-08
sound_0,991,-7.366088078461155e-06,9.003203090910148e-09,9.488521007464835e-05,6.177689435637795e-05,1.3586193516734695e-07,5550,-6.382036700342373e-06,3.603381524737e-10,1.8982574969526657e-05,-5.309504562044849e-08,6.016028173773254e-09
sound_0,992,1.6677628562347235e-05,3.955185505024116e-09,6.289026558239451e-05,-2.128908730068557e-05,6.349993199231605e-08,8305,9.704629508566645e-06,1.8527748148356267e-10,1.3611667108901932e-05,5.242106455427834e-08,4.191859730731577e-09
sound_0,993,1.3892357588790355e-05,5.928730759305139e-09,7.699825166395104e-05,2.4722580942185035e-05,9.182592538019938e-08,5597,1.2970982714294727e-05,1.9141553714235874e-10,1.3835300399426055e-05,-3.4322837336191037e-09,5.39492894575337e-09
sound_0,994,-4.0030844342631587e-05,7.717318352101752e-09,8.784826891920951e-05,-4.0932390892504887e-07,1.3979680276328626e-07,8471,-1.3264244467846005e-05,9.041571185758801e-10,3.006920548627582e-05,-3.364948009105992e-06,1.6201459498179948e-08
sound_0,995,-3.489613238161076e-05,6.9561546397547875e-09,8.340356491034893e-05,-0.000106820177220962,1.2260842042424537e-07,1932,-3.236102260750996e-05,3.0940131776681355e-09,5.562385439420874e-05,-2.7684971525407203e-05,6.21187344280786e-08
sound_0,996,1.6513444874558226e-06,2.3574454527040515e-09,4.855353182523442e-05,-3.92028791060923e-06,3.5402585869804534e-08,1745,1.7581873808061921e-06,2.4983915102448694e-10,1.5806300991202432e-05,4.468314894784686e-07,3.793955608357696e-09
sound_0,997,-3.325017602560791e-05,2.735520484271408e-09,5.230220343610208e-05,-1.524756330198645e-05,5.761642035007978e-08,5449,-1.4707428485577401e-05,2.7522010060658973e-10,1.658975890742809e-05,-5.356537499358652e-07,7.37292829897445e-09
sound_0,998,2.506983776532968e-05,4.7904368934839225e-09,6.921298211668041e-05,-1.4375790705451592e-05,8.128400488595808e-08,1574,1.662506262595141e-05,1.0705885249696754e-09,3.271984909759939e-05,1.884397366564257e-06,2.0204718484297226e-08
sound_0,999,2.3987831856650436e-05,1.0702769575358616e-08,0.00010345419070950493,9.447547681656355e-05,1.6917278478812325e-07,77,9.6892359064501e-06,4.3120094875141787e-10,2.0765378608429413e-05,5.413743118762286e-07,7.876233618033898e-09
sound_0,1000,1.8211229801520117e-05,7.896988677133033e-09,8.886500254393195e-05,-5.0472812991086284e-05,1.234295635202521e-07,5865,1.9315001055665582e-05,1.6813005409577609e-09,4.100366496982631e-05,1.651537128647166e-05,3.081554710107186e-08
sound_0,1001,1.6149272222348532e-05,4.621144750347066e-09,6.797900227531341e-05,1.2392842971946472e-05,7.322915615487877e-08,8561,1.3380015119520472e-05,1.0653561204416783e-09,3.263979351101471e-05,7.991830794701675e-07,1.866571387560412e-08
sound_0,1002,-1.2829444840431582e-05,2.7477674853262423e-09,5.241915189438153e-05,-3.031370557460419e-06,4.368543210359878e-08,8237,-1.2647927162471941e-05,6.272459159404717e-10,2.504487803804346e-05,-1.383792595714275e-06,1.1808239661715007e-08
sound_0,1003,4.4181677672599496e-05,9.075822053684044e-09,9.5267108981453e-05,7.947478763530552e-05,1.654176404347429e-07,265,1.9247824837445864e-05,1.2709078936808582e-09,3.564979514220044e-05,1.1914768201351897e-05,2.4620799819807837e-08
sound_0,1004,-1.0011555923350964e-05,1.6132724776715005e-09,4.01655633306879e-05,-4.452300793652305e-06,2.5702555945168264e-08,1643,-1.0537058811028842e-05,5.318107101891748e-10,2.3061021447220737e-05,8.231098791760324e-08,9.642604778643827e-09
sound_0,1005,-2.3099068589455195e-05,4.775706061693961e-09,6.910648349969749e-05,-3.0084838228685974e-05,7.963909547091476e-08,8245,-1.6449700452790958e-05,6.500949370674282e-10,2.549695936905866e-05,-3.108671750134679e-06,1.3810313730809694e-08
sound_0,1006,3.4010086378343024e-05,5.745386886538971e-09,7.579833036775263e-05,2.3534699257336576e-05,1.0353109293001987e-07,5455,2.080555293787694e-05,2.0474481125040495e-09,4.52487360321153e-05,2.8245461907878677e-05,3.720478718332276e-08
sound_0,1007,-7.440959982296093e-05,6.635695553892212e-09,8.145977874934483e-05,-3.965868734346112e-05,1.8258726149558096e-07,5888,-4.272531372513496e-05,5.510816787926102e-09,7.423487581942938e-05,-8.351378067411282e-05,1.1004403831255965e-07
sound_0,1008,7.558676296962039e-06,4.0752520306235235e-09,6.383770069969253e-05,5.476372798025715e-05,6.198578426978668e-08,8341,8.368577194756016e-06,2.2564191289799713e-09,4.7501780271690566e-05,3.126295816859374e-05,3.489678319866843e-08
sound_0,1009,6.797703592229188e-06,6.52360407861332e-09,8.076883110837571e-05,-4.7995842103194424e-05,9.854719279111686e-08,8304,6.8354969022516256e-06,3.439878085423081e-10,1.854690832840633e-05,1.0327975911418987e-07,5.860677396644996e-09
sound_0,1010,2.3513173240321197e-05,2.0578774294189936e-09,4.53638339365071e-05,8.139523289203305e-06,3.916120117872526e-08,10028,1.8599946615704377e-05,8.331061739883289e-10,2.8863578676046546e-05,1.4606053339434307e-07,1.7685962821430726e-08
sound_0,1011,6.558753740728921e-06,7.479639634505615e-09,8.648490986585819e-05,-6.681428164585801e-06,1.1283985327705708e-07,9902,6.9509350280803405e-06,3.9584957695217184e-10,1.9895968861861736e-05,1.0691258583424413e-06,6.662476120751491e-09
sound_0,1012,7.83099017157778e-06,1.1307095110767549e-09,3.362602431267715e-05,8.455385642439041e-07,1.7880508772161536e-08,8370,7.582893625836109e-06,1.1079537923697482e-10,1.0525938401728124e-05,7.56068786372382e-08,2.52443482466581e-09
sound_0,1013,1.8346221058849984e-05,2.812769370106427e-09,5.303554817390339e-05,-9.705239416606457e-06,4.724029795869926e-08,7258,1.3671858537854809e-05,6.983577275064641e-10,2.6426458852946305e-05,2.468647315102713e-06,1.3279161650783661e-08
sound_0,1014,-1.294683435827336e-05,3.066601758052727e-09,5.537690636043808e-05,-5.793832862609766e-06,4.851333416929941e-08,1653,-1.0202042935969003e-05,3.8791814856982206e-10,1.9695637805611223e-05,-1.1603926070865072e-06,7.379997429557656e-09
sound_0,1015,-2.8142093791171775e-05,4.642495455000583e-09,6.813586027196386e-05,-1.2579121330452852e-05,8.151709346927538e-08,8467,-1.135371059715464e-05,4.734890371234431e-10,2.175980324183661e-05,-2.036701875060239e-06,9.035936721710773e-09
sound_0,1016,-4.2745868833685625e-05,2.6051859053699673e-09,5.104102179002657e-05,-1.2108213502441038e-05,6.648592811574935e-08,8362,-1.536488763547736e-05,4.2699085020649065e-10,2.0663756923814475e-05,-1.8121294159926702e-06,9.946059333860035e-09
sound_0,1017,-1.9604902542644713e-05,1.0308006044148597e-08,0.00010152835093779766,0.00023246926298037076,1.603853737178279e-07,8467,-1.135371059715464e-05,4.734890371234431e-10,2.175980324183661e-05,-2.036701875060239e-06,9.035936721710773e-09
sound_0,1018,-6.960389269699542e-06,2.9201529947527515e-09,5.403843997334445e-05,8.428473043761402e-06,4.45290002030775e-08,5679,-6.269132480810955e-06,6.737803937321683e-10,2.59572801682335e-05,-4.013554159067123e-06,1.0696236236911904e-08
sound_0,1019,-1.4960695259567726e-05,2.779521504423139e-09,5.2721167517640756e-05,-7.703676489053921e-06,4.505015860609188e-08,8512,-1.2701602380153524e-05,1.0659450945949055e-09,3.2648814597086145e-05,-5.373074198063154e-06,1.8409136964276412e-08
sound_0,1020,3.1475337176144047e-05,4.182982828321607e-09,6.467598339663345e-05,2.3619066236401057e-05,7.760519518010344e-08,5895,3.820027873872834e-05,2.4509553665541854e-09,4.950712440199072e-05,1.804840881485655e-05,5.8653249934060916e-08
sound_0,1021,-1.7383219385820707e-05,5.049804100387785e-09,7.106197365953035e-05,-2.9447520658608656e-05,8.027970624905033e-08,4420,-1.7319904300605787e-05,2.2566388429577493e-09,4.7504092907430086e-05,-3.1883835533109544e-05,3.8349268919098386e-08
sound_0,1022,2.7553990883581914e-05,3.362278812413194e-09,5.798516027755027e-05,1.2560893289024334e-05,6.182251839038565e-08,1753,1.4265923541911627e-05,5.429335285903865e-10,2.3300934071199518e-05,1.2219796799212612e-06,1.1196751546410824e-08
sound_0,1023,1.117960658641874e-05,1.6857284356578382e-09,4.105762335617879e-05,6.283650868046612e-06,2.716068058627403e-08,7258,1.3671858537854809e-05,6.983577275064641e-10,2.6426458852946305e-05,2.468647315102713e-06,1.3279161650783661e-08
sound_0,1024,-3.319798516064e-05,3.3463180036258286e-09,5.784736816507583e-05,-1.5145315107064061e-05,6.672636333527853e-08,8362,-1.536488763547736e-05,4.2699085020649065e-10,2.0663756923814475e-05,-1.8121294159926702e-06,9.946059333860035e-09
sound_0,1025,2.6831211400804395e-05,5.393162073731168e-09,7.343815135017471e-05,-5.33146217874187e-06,9.169613968448736e-08,1574,1.662506262595141e-05,1.0705885249696754e-09,3.271984909759939e-05,1.884397366564257e-06,2.0204718484297226e-08
sound_0,1026,1.1447269179568635e-05,3.5577557205458986e-09,5.964692549114245e-05,2.2754610279352887e-05,5.5331935383230996e-08,5561,1.127053441710985e-05,7.030864200801949e-10,2.6515776814572018e-05,3.1650572676694987e-06,1.245167049191179e-08
sound_0,1027,-2.126683258330344e-05,1.950315927410711e-09,4.416238136027892e-05,-1.2007464190892325e-05,3.6038911433054525e-08,5548,-1.2182166715990483e-05,5.356418619189694e-10,2.314393790863969e-05,-8.904096215530856e-07,1.0260705717227337e-08
sound_0,1028,-2.4129722640116436e-05,8.12282156277665e-09,9.01266972809758e-05,-0.00020939162003791233,1.305759761619839e-07,5416,-2.4774513158559174e-05,6.833222717753349e-09,8.266330938060336e-05,-0.00018773190222872203,1.1170498829995455e-07
sound_0,1029,2.528029612649015e-05,8.205472049748839e-09,9.058406068259934e-05,0.00010911431276436273,1.3266848132987807e-07,1709,2.5218487327699602e-05,5.077041705949595e-09,7.125336276941317e-05,0.00012190032050089147,8.569520713570409e-08
sound_0,1030,-1.4771768279780982e-05,3.7047060906791147e-09,6.0866296837240846e-05,-2.158679356296256e-05,5.884366843185986e-08,8471,-1.3264244467846005e-05,9.041571185758801e-10,3.006920548627582e-05,-3.364948009105992e-06,1.6201459498179948e-08
sound_0,1031,2.3291103477676126e-05,1.2477556404763626e-09,3.532358476254021e-05,2.43946444031857e-06,2.6853467125262695e-08,5597,1.2970982714294727e-05,1.9141553714235874e-10,1.3835300399426055e-05,-3.4322837336191037e-09,5.39492894575337e-09
