n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.02696814903846154,-1.3824552297592163e-05,0.0179083152737469,0.13382195363148344,-0.05496149463073801,586.8196811527014,1047.1857321894988,779.3492494148129,4354.76519620934,445790.8504513447,667.6757075492148,0.4759020864242174,db34
32768,0.0267578125,-0.00013184361159801483,0.011422581276272041,0.10687647672089515,0.03042356517597513,374.2957128584385,979.3215728865979,701.9350065455254,4495.983026481652,459341.2275298144,677.747170801778,0.41847221558717934,db34
32768,0.02918419471153846,2.2483058273792267e-05,0.016540682451981335,0.12861058452546328,-0.11043968611797286,542.0050991503522,1025.681757642371,813.6314541294878,3751.1552693555727,321626.3468786106,567.121104243715,0.4450653891327912,coif16
32768,0.026697716346153845,0.00017780065536499023,0.009475641947400248,0.0973429090761122,-0.1116719479888323,310.498871229589,1026.779032588762,796.2332806834202,4061.3921644885636,367000.20675847086,605.8054198820532,0.5167775160525573,db35
32768,0.027388822115384615,-0.00023119430989027023,0.01452085321414672,0.12050250293726981,-0.04017121793751274,475.8210695972666,1044.911818236119,803.6768271470332,4113.339308362162,259109.2580910788,509.02775768230833,0.4525542449355671,db34
32768,0.03073918269230769,5.2522867918014526e-05,0.01862390995269645,0.13646944695680588,-0.01775912368785264,610.2683717254549,1083.6464329317112,913.3481819211578,2298.507009964068,53719.38165210313,231.774419753568,0.44568066969943226,db36
32768,0.030356069711538463,-4.260055720806122e-05,0.013554048070066597,0.11642185391955669,-0.19485356684670976,444.1391066275537,950.2514161480751,769.249044563307,2348.071398336867,85560.93288179098,292.50800481660497,0.4645290995225609,db35
32768,0.03604266826923077,-2.007000148296356e-06,0.013866290105263364,0.11775521264582457,0.047969652033250106,454.370594301261,889.2365464249418,764.988095140958,2461.845091482443,55086.69482632342,234.70554920223643,0.44787163531195784,db34
32768,0.028350360576923077,-0.00019775889813899994,0.014234032357396313,0.11930646402184716,0.08942605548607167,466.4220537971705,1020.4241615352353,715.9860127973202,5031.914160877417,391889.60968724656,626.0108702628467,0.499131040125656,db36
32768,0.028155048076923078,0.00037739798426628113,0.01642615257840916,0.1281645527375224,-0.1830311744119253,538.2568348105997,1150.5998479367263,830.2866248371179,5009.293570155173,660784.2813383765,812.8863889488964,0.4999489059843494,db37
32768,0.0306640625,-0.00017890892922878265,0.017004308536296833,0.1304005695397717,-0.15123985469517515,557.1982309687883,1097.0865330561608,793.5206193509796,4779.990824710764,499634.7866999069,706.8484892110239,0.4776874965011976,db29
32768,0.02245342548076923,3.7523917853832245e-05,0.011963847348051828,0.10937937350365391,0.007810130358728197,392.0313960397616,1053.9145085835928,809.7342433183297,4139.641805008534,252676.3279046934,502.6692032586574,0.42348193790668176,coif14
32768,0.025743689903846154,7.11614266037941e-05,0.009603757057025944,0.0979987604871916,-0.034343879770402375,314.696077180095,971.1112714194633,773.532614122056,3801.0770450281234,210344.82712456028,458.63365241177,0.4291860377600499,db26
32768,0.030198317307692308,-7.195025682449341e-05,0.01676075158093665,0.1294633213730308,-0.12039984326406374,549.2164774388075,1061.9491891816351,829.7949839524913,3714.2055200052705,163320.55854738457,404.1293834248935,0.46507164220349084,db31
32768,0.028508112980769232,1.3287179172039032e-05,0.013447890600026246,0.11596504042178507,-0.05422805589492735,440.66048496682197,998.8827516199538,826.4406548473917,2821.557731720414,82218.91045417341,286.7384007317008,0.4284807292375118,coif17
32768,0.030138221153846154,7.119216024875641e-05,0.023777925483051764,0.1542009256880508,-0.0030739373049556446,779.1552283074707,1094.4284846180012,909.0479756721211,2948.116791563428,76064.45483470977,275.7978513961082,0.44748895570084296,db33
32768,0.028680889423076922,-8.810684084892273e-05,0.02357019576016382,0.15352587977329366,-0.17035248112457016,772.3484290409833,1052.1891076885174,835.1954415222298,4248.184812294366,241710.78044772372,491.6409059951417,0.5119586785244294,db34
32768,0.025841346153846152,-6.106588989496231e-05,0.035041170540778425,0.18719286989834422,0.14669335102572564,1148.2291984735057,1149.6521230670296,820.1133841993325,4561.755514877093,483925.7876568226,695.6477468207761,0.4321981054237184,db33
32768,0.03251953125,0.00015781819820404053,0.024507776392553415,0.1565495972289722,-0.00813602719454864,803.0716329701245,1138.4125234178105,787.3222312217797,4499.180449837628,304063.77669836424,551.4197826505359,0.5031990354055872,db21
32768,0.029251802884615385,0.00026176776736974716,0.019186154944027506,0.13851409655348262,0.12419234889250474,628.6941705467179,1164.3770620489206,885.2898822252353,4353.573382428822,250784.49861423866,500.78388413989387,0.5182636382460145,coif14
32768,0.023114483173076922,-0.00011462345719337463,0.028150234107580087,0.1677803150181215,-0.12485964659441785,922.4273017607629,1119.5883960145707,819.2020214468957,4339.007318213895,473600.62645705603,688.1864765142193,0.33900271652604363,db34
32768,0.0255859375,0.0002180570736527443,0.010681051673636104,0.10334917355081319,-0.13501737780866993,349.9982593236491,968.4562968042278,738.3285295679783,4223.539840546176,302875.1103214399,550.3409037328045,0.48601624143275324,coif16
32768,0.028943810096153846,-0.00015980098396539688,0.018044705337342815,0.13433058228617492,-0.20793291272655606,591.2897412693128,937.6146777414369,660.9084562147152,3555.5917581399167,241338.59428707135,491.26224594107714,0.43211297520702246,coif16
32768,0.03196364182692308,-9.482074528932571e-05,0.014950724080371024,0.12227315355535337,-0.02791089924768956,489.905621281825,958.1413559171388,687.0393477050823,4582.9962050730055,376946.7578423197,613.9598992135559,0.428843540810627,db18
32768,0.03395432692307692,0.0001045791432261467,0.01733856769370328,0.13167599513086387,0.12258478079279689,568.1505445642397,1117.8930905094146,875.5875523378189,4711.156123677041,402640.4009848909,634.539518851971,0.47825969594490686,db36
32768,0.032970252403846156,-4.663132131099701e-06,0.011996817182191616,0.10952998302835446,0.08934162535101944,393.1117061385885,1083.8401996354514,861.9417219895412,3367.577179152497,123522.24887580085,351.45732155668753,0.5065638423651377,db35
32768,0.03239933894230769,2.8184615075588226e-05,0.015558308868818968,0.12473295021292076,-0.04183588195181921,509.8146910434589,1107.8416501161405,872.3658959529084,3813.0291547746133,168501.88281132377,410.4898084134657,0.5044634704106076,coif14
32768,0.027884615384615386,-7.3462724685668945e-06,0.010354938721808926,0.10175921934551643,-0.04695156907421167,339.3106338046491,1024.5205668057854,784.94900714813,4103.4163035813945,367359.6294747421,606.10199593364,0.43339620309594,db38
32768,0.027794471153846152,-3.88389453291893e-05,0.008628704394216494,0.09289081975209657,0.13472773277281846,282.7454350190237,988.2513079569393,803.504121808747,3607.5456291676323,164172.8381988817,405.18247518726884,0.4816786364629587,coif17
32768,0.031212439903846152,-0.0002854587510228157,0.016416424455788912,0.1281265954272918,0.029325824403170452,537.9360667234287,1018.110240625381,863.9453473053159,1691.414176821202,19570.557923818724,139.89481021045322,0.4831541508069456,db35
32768,0.03146784855769231,0.0003104470670223236,0.02834374911089841,0.16835601893279137,0.03709877832356085,928.7711289599538,1087.046729938711,841.6983063071315,4450.473347397448,271431.0855740725,520.990485108963,0.4676229255543651,db33
32768,0.032391826923076926,0.00011192727833986282,0.03199987379017534,0.17888508543245113,0.06395235044200469,1048.5722748646513,1227.5565404588117,861.8642355291187,4722.429484780401,565458.4909655856,751.9697407247087,0.41482941347046615,coif17
32768,0.03381159855769231,3.870483487844467e-05,0.031971636904602016,0.17880614336370554,-0.0576296238156534,1047.646647178568,1265.7887959433624,896.6093704095174,4705.268569676269,537370.5341333726,733.0556146250929,0.39511992219043596,db37
32768,0.03502854567307692,0.00021717790514230728,0.04113259942944223,0.2028117339540349,-0.05705250259059511,1347.8345636473969,1235.739295831362,847.9419311437123,4560.8765240671155,524971.3222856338,724.5490475362133,0.4950612408328726,db31
32768,0.029852764423076925,-0.00011882558465003967,0.020420895550033992,0.1429016989053454,-0.24388745169137832,669.1523680519313,1137.036885042993,893.4301595877173,3849.0533060768407,265852.40880568785,515.6087749502406,0.5111710065001959,coif17
32768,0.027418870192307692,6.593205034732819e-05,0.02929927195061435,0.17117030101806316,-0.12079060835616875,960.0786857213825,1038.5106200480718,808.4690071963169,3494.019883746813,146849.97544068756,383.21009308300785,0.46911631493916506,coif14
32768,0.025923978365384615,-3.676675260066986e-05,0.013562109507233047,0.11645647043952967,0.1300901296714698,444.40324862860143,910.6121315691505,775.7197776931476,1915.0828849179104,24818.54618830413,157.5390306822539,0.4588058666275748,db35
32768,0.028515625,7.922947406768799e-05,0.02020680082150661,0.14215062722867813,-0.15690081311216822,662.1366550140083,981.9066573353233,837.9909296466152,3211.9453327531073,111311.3004489461,333.63348220606713,0.4553460396270182,db33
32768,0.027313701923076923,4.0850602090358734e-05,0.01712401559997022,0.13085876202979385,-0.3456504253907554,561.1197978621349,1089.4334026968281,790.5576249082628,4021.7532069044437,319544.9090084601,565.2830344247562,0.49139699275997606,coif13
32768,0.0283203125,-0.00016846787184476852,0.016803572154356718,0.1296285931203325,0.020494966330866702,550.6203823564574,1147.875232148927,847.3684877505273,4164.140318325824,396143.1525260268,629.3990407730431,0.48198747278011533,db35
32768,0.03263221153846154,0.0001760898157954216,0.01703273920308126,0.13050953682808494,-0.178117940570094,558.1298142643645,1219.9868348223617,960.0063482905371,4367.60217501811,402763.05316790997,634.6361580999857,0.47410572462449163,db35
32768,0.02752403846153846,0.00010907929390668869,0.023646204581753358,0.15377322452804765,0.01568720670836358,774.8392216181383,1087.2056357223491,800.6101866823412,4762.123119545197,549561.1165892532,741.3238945219917,0.426724208553849,db34
32768,0.03834885817307692,5.91157004237175e-05,0.01692184812928218,0.1300840041253427,-1.7895059011948794e-05,554.4952340135351,965.9475140982574,769.824264504012,4740.432564850998,331171.7858728987,575.4752695580399,0.47091081670916884,coif16
32768,0.031971153846153844,3.4552067518234253e-07,0.014736696561237736,0.12139479626918831,0.06439397226926329,482.89207292255014,951.1741970767288,712.9536470053596,1979.8559389767238,33838.27641142074,183.95183176968024,0.5332218076920691,coif12
32768,0.027599158653846153,8.163973689079285e-05,0.014087269565167131,0.11868980396465036,-0.10093935230611402,461.61186751164496,1062.801696378774,825.0739677173754,4048.2513983502845,253326.5448268334,503.3155519421523,0.4769508500311179,db32
32768,0.02853816105769231,4.752352833747864e-05,0.03145096295510816,0.1773441934631866,-0.08283923330671789,1030.5852281190455,1075.698180815813,819.879798862637,3682.990120370703,186103.43924420443,431.3970783909001,0.4375317107790364,db36
32768,0.025646033653846153,-8.71066004037857e-06,0.012054059132235713,0.10979097928443718,-0.09560411939045342,394.98741213139147,1046.479564049559,842.3883064580557,2564.65108505442,88744.21494518885,297.899672616787,0.5074804850589041,db25
32768,0.02696814903846154,2.3925676941871643e-06,0.01230947915523732,0.11094809216582915,-0.0169297196737636,403.357013146393,1048.3459497196104,835.0548274241357,4783.388487158638,361957.9670694322,601.629426698389,0.4796811555732801,db37
32768,0.025931490384615386,-5.7619065046310425e-05,0.013565808888455691,0.11647235246381732,0.06306134274287811,444.524534445256,1077.0211335369052,778.412908356827,4670.943599997946,412962.1093716375,642.621279893249,0.45205401854160143,db26
32768,0.024188701923076924,0.00021603982895612717,0.025502057964032872,0.15969363783204663,-0.07124144888158873,835.6529647530988,1031.3990636617514,835.5657608724355,3257.36460317418,124555.83019335323,352.92468062371785,0.3557493539182005,coif17
32768,0.03259465144230769,-8.083973079919815e-05,0.021257312982269932,0.1457988785357073,0.22957474761829808,696.5598459439352,1144.509491835736,834.2333477995361,4800.094076123318,331209.3333200612,575.5078916227485,0.44226130695404564,db27
32768,0.03226412259615385,-0.00033300183713436127,0.0295124300764972,0.1717918219139002,-0.17177158538673418,967.066942397505,1222.730906013239,908.166709598353,4890.666007846022,470150.5256914268,685.6752333951015,0.4901251769478491,db35
32768,0.028515625,0.0005029346793889999,0.030125441440847747,0.17356682125581419,0.05215986388254976,987.1587535794824,1241.7286669275077,888.5176903845479,4944.113272376356,489392.8799224775,699.566208390941,0.4961890029665071,db27
32768,0.02654747596153846,-0.0004148399457335472,0.0523905457266575,0.22888981132120648,-0.27714572662982434,1716.7390414876863,1220.3215445597764,851.7570831831018,5023.405523279356,471047.2624400563,686.3288296728153,0.3973846443478442,db35
32768,0.013010817307692308,0.0006971005350351334,0.03044557957236068,0.1744866171726665,-0.5333295826812445,997.6566750090569,870.4666211781866,699.374798135005,3444.7336737988812,286982.0594956773,535.7070650044456,0.3242435987421627,coif12
32768,0.007489483173076923,-0.0003030924126505852,0.007465079058485027,0.08640068899311525,0.3723440424878527,244.61872082110494,885.134547649778,729.3617250690194,3405.765366192485,204221.24162612917,451.90844385354114,0.20728355887096445,db32
32768,0.02130408653846154,3.7342309951782227e-05,7.506853299954486e-05,0.00866420988893649,-1.1089990026896261,2.4598913826048374,1635.949547869156,871.9387814463812,3720.1942137751375,333865.5147281109,577.8109679887626,0.41117135276342714,db15
32768,0.027674278846153845,-3.371387720108032e-07,1.5550637047154203e-07,0.00039434296046910995,-0.0005952354172046436,0.00509563647210598,4179.994148636102,2635.315317851742,5640.922046972198,754694.5089365551,868.7315517100523,0.4696914399083573,coif16
32768,0.03713942307692308,0.00010872911661863327,0.028778085379730707,0.16964104862836327,-0.30067907590868415,943.0006891069934,1135.634272876924,881.6488744918194,4215.753506233907,217282.54992651474,466.13576340645085,0.4760560989159657,coif17
