n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.04783653846153846,0.003599148243665695,0.011781598365288566,0.10854307147528379,0.16108806668376877,386.48388758301735,3763.737542075323,1343.1632223659687,5018.063546095781,673661.5038006504,820.7688491899838,0.4267115733216798,db36
32768,0.025916466346153848,-0.0003373418003320694,0.014278363964092237,0.11949210837579291,0.638100033174658,467.8771593570709,3833.975294214041,2662.5313162263496,4847.588763322711,241817.68324999846,491.7496143872392,0.3821315911876096,coif12
32768,0.00341796875,9.422190487384796e-06,0.022057355780515688,0.14851719018522969,-0.02972455038111526,722.7754371250048,2772.3740380537247,1624.93306074629,4889.110994471475,403328.1705879933,635.081231487747,0.31468348391903866,db37
32768,0.011981670673076924,-0.0015828423202037811,0.0121219268227911,0.11009962226452505,-0.03886437536999639,397.29339474253356,3317.290573564736,1977.599104454151,4869.421047202599,318300.7565449324,564.1814925579644,0.39324934709655857,sym19
32768,0.04393028846153846,0.0002443511039018631,0.009431228466395429,0.09711451213075947,-0.255683564137506,309.04445088095963,3505.6198161435627,3269.174473538608,3795.0965324698486,13373.822607557955,115.645244638757,0.46795422097780337,rbio1.5
32768,0.059412560096153845,-0.00034426338970661163,0.0021461796202364948,0.04632687794613938,0.15522269427964488,70.32989737018943,4139.6301914276855,3549.2879169445,4776.394850245767,130599.66709010705,361.3857593903045,0.49631377694711115,db28
32768,0.04722806490384615,-0.0002342723309993744,0.0004541962813855299,0.021311881225868586,-0.1945245241874347,14.8849021717906,4317.277876011725,3930.0228470245515,5036.160958750186,39648.449574991784,199.11918434694277,0.5366183334955702,db26
32768,0.08588491586538462,-0.00010779779404401779,8.129120538385212e-05,0.009016163562394602,-0.11406158392818942,2.66413099411875,4369.602104712011,3993.3380819603826,4966.900621870509,48507.861512110496,220.2450033760369,0.5802910799154191,db35
32768,0.11225961538461539,4.009343683719635e-05,1.3276311156464743e-05,0.003643667267529342,-0.09458533267267923,0.43509083800017834,4676.719744767069,4087.7071862973944,5259.821983650861,73071.01890003428,270.3165161436391,0.7180518955049405,db33
32768,0.125390625,-3.291107714176178e-05,3.5398530950046803e-06,0.001881449732255603,-0.01812531447498006,0.1160293985158205,4509.948871491117,3638.159231978026,5566.271059990034,427232.06735948124,653.6299162060143,0.7648182916841539,db38
32768,0.042104867788461536,-2.3031607270240784e-06,6.728577194156302e-07,0.0008202790497237085,-0.025347240299648997,0.022048375569283962,5575.440792069526,4792.260670130143,6489.297597486692,113537.75101192427,336.95363332649237,0.29858284903523397,db29
32768,0.08103966346153846,0.0001912042498588562,0.0023427110662694317,0.04840156057679785,1.0727776090748709,76.76715418696404,3965.3557050464697,1814.2663963630255,4814.483966288699,283006.1181276707,531.9831934635442,0.5725599596983398,db31
32768,0.02585637019230769,6.967131048440933e-05,0.00751334219509199,0.08667953734931902,0.07295572418839606,246.19735610764474,3875.170735881506,3044.7915837928686,5030.701178102226,121483.91587278641,348.5454287073443,0.3197636381558482,db37
32768,0.007564603365384615,0.0002753371372818947,0.004438748358460934,0.06662393232511073,0.4584994712243796,145.45139036979526,3321.915583085945,2737.489779777288,5279.827131069269,166066.7022774589,407.5128246785111,0.3232869896002229,db30
32768,0.011155348557692308,0.0005397610366344452,0.002598636848332711,0.05097682658162149,0.0967346885184248,85.16167894005775,3255.7581484246984,2432.52987889329,5254.39158271895,237634.52760344502,487.47772010979645,0.3570904486251858,coif15
32768,0.015978064903846154,-0.00027201417833566666,0.008709316361518822,0.09332371810809309,-0.6259178104833926,285.38930309470743,3299.4383880840483,2644.631496307025,4242.76608528253,83340.4614627017,288.6874806130354,0.4294253075678357,db23
32768,0.03541917067307692,-0.0007105888798832893,0.017491968436824122,0.13225720561400095,-0.6502261133225342,573.1933674989268,3062.29576232421,2896.1611818018946,3225.1398926853035,7704.008855243845,87.7724834742862,0.44555377275932045,db38
32768,0.029845252403846154,-0.0008805925026535988,0.010479105579761241,0.10236750255701875,-0.4287575613796837,343.4047413589433,3445.8996784569376,2824.74805055579,4828.339437845583,185032.24257138412,430.1537429470818,0.3572021418916007,db28
32768,0.03681640625,0.00021735206246376038,0.0012012162105958651,0.03465856619359585,0.7300631656367029,39.36300081200898,4053.0113629858674,3582.0325329056905,4667.254984868345,60179.807980708145,245.3157312132839,0.44972016631923195,db24
32768,0.07663762019230769,-0.0002264874055981636,0.00010481020320519171,0.010237685441797463,0.24375967535144052,3.4361016238108277,4178.988435297729,3721.6172533479516,4664.977190121915,35841.98368093529,189.31979210039106,0.5729468786878353,db35
32768,0.10215594951923077,-6.250105798244476e-06,3.9083132280778e-05,0.006251650364565983,0.16709288423594665,1.2806773586198688,4165.433522408739,3804.6179273672606,4429.866659256927,15012.062985031158,122.52372417222371,0.7102446476673271,db37
32768,0.09290114182692308,-4.159938544034958e-05,1.3533044811198623e-05,0.0036787286949704003,0.08161731791896296,0.44350751768797636,4030.2141747587084,3545.6574346775283,4609.386633345093,88953.60600920004,298.250911162397,0.7245052140318459,db35
32768,0.06744290865384615,1.760106533765793e-05,1.8657807734556373e-06,0.0013659358599347326,0.05100361845216494,0.06114805582910776,4605.288446758379,4199.937268989709,5482.5912663021545,88308.31464093667,297.16714933003055,0.552278838275104,db25
