n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.47033503605769234,0.6597201906406553,13446.645703944949,115.95967274852472,-0.016955037977984894,440633948.06742674,6959.475223765733,6793.156700495268,7170.915227491184,5214.262280687839,72.20984891749767,0.9505896084018657,db5
32768,0.4894230769230769,0.7925239680189406,13261.612835758897,115.1590762196315,-0.00016720578296266494,434577110.79420006,6966.598559312501,6862.37501226448,7098.480884258142,3281.6792295175583,57.28594268681941,0.9419525288136632,sym11
32768,0.4856520432692308,0.8934986046078848,14561.20283173783,120.669809114533,-0.0017348225425497384,477167654.3875241,6925.721294452614,6746.945601020286,7107.233383122863,6523.182270942775,80.76621986290293,0.9551729180328739,sym2
32768,0.4879582331730769,0.731398613883357,14763.711635135252,121.5060148105239,-0.0008767296566433673,483794831.90288854,6935.061251171045,6746.241008273779,7098.992565953437,4943.90405160116,70.3129010324646,0.9566140675288903,sym15
32768,0.49048978365384616,0.9568158676302119,14554.188053252485,120.6407396083615,-0.009015705406999556,476941633.1217153,6931.379132984798,6791.786563374432,7124.432921607009,3632.253365045382,60.26817871020645,0.9561783524734716,coif2
32768,0.4915339543269231,1.877610445368191,14532.568674814887,120.55110399666562,-0.008385749925749359,476318731.3311561,6935.070693210856,6829.54214679006,7041.746902756786,2787.205281433298,52.7939890653595,0.9535579579135908,sym4
32768,0.4948768028846154,0.8542686689506809,14716.115193142763,121.30999626223209,0.003387331190277629,482241575.91475046,6952.764905145396,6797.989627166254,7153.887970734864,4878.008588668736,69.84274184672833,0.9536548786637915,coif14
32768,0.49051231971153847,-0.013460940062941518,14820.778760151125,121.74062083031745,8.803661329296702e-05,485647284.35009235,6939.659189946551,6781.0766632325,7083.665014847633,3563.4990474736305,59.6950504436811,0.9575920055081544,sym14
32768,0.4801231971153846,-0.19711676209408324,13397.488339163896,115.7475197970302,-0.007552691152049974,439010171.098949,6959.194965292846,6709.9665598968995,7067.5454067122855,4419.207761466071,66.47712209073187,0.945943819427535,bior1.3
32768,0.4893404447115385,-0.6160704494614038,13363.585793677488,115.6009766121268,0.007317451464623102,437910416.14565176,6946.695217733732,6790.471714628098,7132.914942711825,4613.870830485169,67.92547997979233,0.9465211224231813,db27
