n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.07273137019230769,0.0001720348373055458,0.002900699925784315,0.05385814632703501,1.1152184724564929,95.05110496934503,872.4953275881179,614.123177556689,1465.9727017972277,30096.17119915011,173.48248095744455,0.6509417572045257,coif14
32768,0.07571364182692308,-7.883366197347641e-05,0.0021327292389814586,0.0461814815589697,0.884043178954874,69.88547534774989,901.4969078402903,546.9685804381712,1573.200863933827,55017.32669712601,234.55772572466253,0.7074473165166144,coif16
32768,0.07540564903846154,-2.071727067232132e-05,0.002705390661381014,0.05201337002522538,0.9250951544958474,88.65025525633246,844.8853210219726,540.3678762542726,1521.7276820669097,22726.25023513162,150.75228102795532,0.6797193417774875,sym17
32768,0.10365084134615385,-8.859485387802124e-05,0.002028432643276401,0.04503812433124187,1.3154449772472683,66.46793805249035,926.1737433390716,517.1594006458425,1544.8845227588276,62223.352036848126,249.44609044209957,0.7281729630453038,db22
32768,0.06575270432692308,-2.186466008424759e-05,0.0014664687935419592,0.03829450082638445,1.3544161333684792,48.05326509196311,933.6285097534949,676.5143455974838,1558.835261912005,43753.478189568326,209.17332093163392,0.658824104202274,db16
32768,0.07111628605769231,-8.632522076368332e-05,0.0015019373623636123,0.038754836631878765,1.2777578237875815,49.215727678500116,887.8658762930938,596.0901215206334,1308.8993171308632,18284.121444602817,135.21879101886253,0.6859175791805202,bior5.5
32768,0.0880859375,-5.889777094125748e-05,0.0015461483479345798,0.03932109291378585,1.252496426644351,50.664302735589445,901.6285602041453,537.1516657020784,1583.0047246026736,47414.372515591866,217.74841564427481,0.7211442497891547,coif11
32768,0.06781099759615385,-4.4607557356357574e-05,0.0010823508719662994,0.03289910138539196,1.6656302893628951,35.4665385754779,904.4923794161289,605.1908191642149,1463.0217482579487,27433.06659348649,165.62930475458288,0.6937373024623932,sym18
