n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.022761418269230768,7.558800280094147e-05,0.001563293006895085,0.039538500311659334,-0.13307530950245283,51.22617247141898,1707.9772959161828,858.6364605236797,5541.708380534323,1843188.118608272,1357.6406441353588,0.4350539883956962,db34
32768,0.02090594951923077,-6.0496851801872253e-05,0.002072423023088406,0.04552387311168071,-0.15721894216763266,67.90927754715085,1150.2881840996358,757.3507584116924,5134.983213447357,431986.8171527044,657.2570403979743,0.43654195357102193,coif16
32768,0.02346003605769231,6.498489528894424e-05,0.002805787519608553,0.052969684911358055,0.04823605347530857,91.94018382299691,1093.5442334151144,698.5277243723921,5000.857993743318,426707.26356048835,653.2283395264541,0.4588669276049713,db16
32768,0.024181189903846153,-6.531551480293274e-05,0.002476190981820156,0.04976134023335943,-0.11833178316658331,81.1399658843875,1139.8435004953228,744.7624800487049,4213.696894461636,292323.5516513883,540.6695401549714,0.47790234418494026,db23
32768,0.03046875,9.266845881938934e-05,0.004122974352986858,0.06421039131625704,0.042960885886545876,135.10190499201417,1020.3456683155044,753.9983683880567,4320.108813125719,337085.7473167374,580.5908605177466,0.3755330405382791,db17
32768,0.02588641826923077,-4.431046545505524e-05,0.002870246506529196,0.05357468158122077,0.03638146513177038,94.05230186320841,1116.5690660514495,799.9898658281198,4758.174594937902,384002.03209654224,619.6789750318645,0.4060699576656223,sym20
32768,0.03074669471153846,6.12996518611908e-06,0.002730659007963122,0.05225570789840209,0.02598055610703801,89.47823560424149,1199.9137654115516,728.3960493879831,5032.826096460236,490178.453806614,700.1274554012391,0.4154117837907715,coif14
32768,0.024571814903846155,6.505195051431656e-05,0.003973136925518274,0.06303282419119641,0.0034873832931389846,130.19188944157213,1135.0291921279534,700.8842664321447,4736.647187397115,495129.0131756626,703.6540436717909,0.4194088073315989,db31
32768,0.027914663461538463,-9.130313992500305e-05,0.003555747952128971,0.0596300926724835,0.024805378053592675,116.5150220580399,1105.6402519276874,661.933960303235,4803.633891782504,390870.6198851771,625.1964650293355,0.43392851785299724,db23
32768,0.026434795673076925,3.034435212612152e-05,0.0036398037851468014,0.060330786379317165,-0.11475919560359184,119.26912060379982,1103.9310076818167,724.7052353216602,4587.280977048728,313657.03314450453,560.0509201353967,0.40716910749077123,sym13
