n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.012973257211538462,0.00019162800163030624,0.016549124561249573,0.12864340076836267,-0.01661016594627062,542.2829169062898,1265.727882807953,885.2994848977752,5007.549697324551,589092.077523047,767.5233400510026,0.39390863095698003,db27
32768,0.011305588942307692,-0.00026171188801527023,0.011646591863036812,0.10791937668017182,0.024055585111786685,381.63776655029505,1645.046737009009,969.0454502688458,5249.219899699759,722823.6987234565,850.190389691307,0.3793013424380962,db5
32768,0.015121694711538462,-0.00010531023144721985,0.020627462901720107,0.14362264063064747,0.013476869092408283,675.9210677687079,1338.568776368142,875.0788938207403,5226.5449538699795,442377.66095561994,665.1147727690462,0.32014311545239166,coif16
32768,0.012950721153846155,0.00019030924886465073,0.01538475382742281,0.12403529266875138,0.10305793429690749,504.1288001956418,1239.6023649832862,890.3353935207879,5214.326603735256,455888.1352240015,675.1948868467545,0.41506510763884763,db29
32768,0.0109375,7.989536970853806e-05,0.016948525232227486,0.1301865017282033,-0.03704206335915416,555.3694839766249,1232.2324056575965,899.2482040631539,5247.012403417992,488699.99128963094,699.0708056339007,0.39806769527654284,db21
32768,0.014858774038461538,0.000189182348549366,0.014447640718847623,0.12019833908522873,0.030651587250116952,473.4214638406411,1280.181714223811,886.763366146197,4768.639685084339,413819.9333385365,643.2883749443453,0.4212635251335529,db15
32768,0.013018329326923078,-0.0002764090895652771,0.012904297221386363,0.11359708280315284,0.07064422722735024,422.8505148906261,1375.7838665577954,889.8840437154462,5133.873967079536,675604.5166522068,821.9516510429349,0.37810745689282976,db18
32768,0.019981971153846152,0.0004513254389166832,0.01011163572180118,0.10055662942740862,0.03354380811861421,331.3447539983317,1963.204269508822,1143.8105837092498,4842.565763259962,592959.9558330134,770.03893137491,0.47411738101854556,bior4.4
32768,0.014332932692307692,-0.0001309085637331009,0.009781945415670172,0.09890371790620499,0.11559955389967219,320.5353489276022,1391.9134647251758,932.7165530553749,4438.20166262488,400211.22792893375,632.6225003340727,0.43851480641742385,coif13
32768,0.011305588942307692,6.407499313354492e-05,0.006800072413934544,0.08246255158515618,-0.027090793389757426,222.8249073922634,1471.5755562249885,992.9433556519975,4060.7911138310333,321018.6671733533,566.5850926148281,0.4428372868876902,db18
